,genres,keywords,tmdbId,poster_path,title,top_cast,cast_size,crew_size,director
5517,"['Drama', 'Romance', 'Thriller']","['boat', 'femme fatale', 'murder', 'film noir']",17645,/jIeXVVs7fG19FKorHWrMw7ZXdGt.jpg,Leave Her to Heaven,"['Gene Tierney', 'Cornel Wilde', 'Jeanne Crain', 'Vincent Price']",14,13,John M. Stahl
5518,"['Drama', 'War']",[],29383,/hoXzrghg8RMtw9ErlWZ6lfixOR9.jpg,The Winter War,"['Taneli Mäkelä', 'Vesa Vierikko', 'Timo Torikka', 'Heikki Paavilainen']",16,11,Pekka Parikka
5519,['Science Fiction'],"['experiment', 'intelligence', 'time travel', 'aftermath', 'biography', 'suspense', 'falling in love', 'philadelphia experiment']",10606,/4J0n9oFLfdkcCA86bXCnViJKxzd.jpg,The Philadelphia Experiment,"['Michael Paré', 'Nancy Allen', 'Eric Christmas', 'Bobby Di Cicco']",12,14,Stewart Raffill
5520,"['Action', 'Comedy', 'Crime', 'Thriller']",['inspector'],6081,/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,Revenge of the Pink Panther,"['Peter Sellers', 'Andrew Sachs', 'Herbert Lom', 'Burt Kwouk']",16,10,Blake Edwards
5521,"['Drama', 'Action', 'Crime']","['gangster', 'dead end kids', 'reform school']",13696,/fTo9qeUDLd75MNe7MxDlIgFR7pf.jpg,Angels with Dirty Faces,"['James Cagney', 'Pat O’Brien', 'Humphrey Bogart', 'Ann Sheridan']",18,18,Michael Curtiz
5522,"['Action', 'Comedy', 'Crime']","['taxi', 'marseille', 'taxi driver', 'pizza delivery', 'pizza boy', 'police officer', 'bank robbery']",2330,/13vrEB6T3DuDz26rWAUfHZV0eSm.jpg,Taxi,"['Samy Naceri', 'Frédéric Diefenthal', 'Marion Cotillard', 'Emma Wiklund']",43,13,Gérard Pirès
5523,"['Animation', 'Drama']","['holiday', 'transvestism', 'drag queen', 'baby', 'tokyo japan', 'alcoholic']",13398,/aY1q9dTGC8u8TUsAgnpJHsdAdJZ.jpg,Tokyo Godfathers,"['Aya Okamoto', 'Yoshiaki Umegaki', 'Toru Emori', 'Satomi Kōrogi']",14,22,Satoshi Kon
5524,"['Comedy', 'Drama', 'Family']","['in love with enemy', 'attempted murder', 'horse', 'kentucky', 'waterfall', 'rescue', 'family relationships', 'cross dressing', 'dog', 'family feud']",701,/3ZUMBrnRfNHR1ZJLLHrBgYvLDHD.jpg,Our Hospitality,"['Buster Keaton', 'Joe Roberts', 'Natalie Talmadge', 'Ralph Bushman']",13,13,Buster Keaton
5525,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']","['change', 'guru']",10631,/k6z49N7FL8jlY0IG14wMmlOZFxa.jpg,All of Me,"['Steve Martin', 'Lily Tomlin', 'Victoria Tennant', 'Madolyn Smith Osborne']",6,8,Carl Reiner
5526,"['Comedy', 'Romance']","['rural setting', 'farmer']",43466,/bVeMFV7rHaJSDOquFMqwQy6iqqs.jpg,The Farmer's Daughter,"['Loretta Young', 'Joseph Cotten', 'Ethel Barrymore', 'Charles Bickford']",20,3,H. C. Potter
5527,"['Adventure', 'Drama', 'Family']","['scotland', 'honesty', 'yorkshire', 'dog', 'collie dog', 'lassie', 'journey', 'boy dog relationship']",2202,/56kDCzHX8nkWZ4hzBb7P6Uh15VH.jpg,Lassie Come Home,"['Roddy McDowall', 'Donald Crisp', 'Dame May Whitty', 'Edmund Gwenn']",12,15,Fred M. Wilcox
5528,"['Comedy', 'Romance']","['amnesia', 'mother role', 'yacht', 'son']",10780,/bqLXZlLJcsYDn7JZIAkYGnJAUeb.jpg,Overboard,"['Goldie Hawn', 'Kurt Russell', 'Edward Herrmann', 'Katherine Helmond']",22,15,Garry Marshall
5529,"['Comedy', 'Music', 'Romance']","['small town', 'indiana', 'musical']",19590,/eJlPfFZfK3VJxyYjGkeeLtlpDOJ.jpg,By the Light of the Silvery Moon,"['Doris Day', 'Gordon MacRae', 'Mary Wickes', 'Leon Ames']",11,3,David Butler
5530,['Drama'],"['fashion model', 'marrying money']",23724,/7EyZHy4hrZM4dN36YTKu4qXHS9n.jpg,BUtterfield 8,"['Elizabeth Taylor', 'Laurence Harvey', 'Eddie Fisher', 'Dina Merrill']",10,16,Daniel Mann
5531,"['Drama', 'Western']","['saloon', 'campy', 'saloon owner']",26596,/pUPINQzu5OMLzPMDZwlgioNn0d4.jpg,Johnny Guitar,"['Joan Crawford', 'Mercedes McCambridge', 'Sterling Hayden', 'Ernest Borgnine']",16,10,Nicholas Ray
5532,"['Comedy', 'Drama', 'Fantasy']","['upper class', 'room', 'sheep', 'water', 'guest', 'quarantine', 'surrealism', 'lamb', 'mansion', 'pretension', 'dinner party', 'piano']",29264,/3Wi4kmomb2rx5Iz0ykYqajIjLE6.jpg,The Exterminating Angel,"['Silvia Pinal', 'Enrique Rambal', 'Claudio Brook', 'José Baviera']",41,27,Luis Buñuel
5533,[],"['skab under tv', 'Øverste hylde', 'foran']",1777,/vZYGLqVV4qnAknyxnFrhDQNl1SS.jpg,Fahrenheit 9/11,"['Robert De Niro', 'Michael Moore', 'George W. Bush', 'Ben Affleck']",17,5,Michael Moore
5534,"['Comedy', 'Romance']","['firemen', 'love letter', 'inferiority complex', 'nose', 'rivalry', 'student', 'colleague']",11584,/c2XSGkpAIIof6Oi8Sr6wBvwt1Lk.jpg,Roxanne,"['Steve Martin', 'Daryl Hannah', 'Rick Rossovich', 'Shelley Duvall']",18,14,Fred Schepisi
5535,['Documentary'],[],202475,/1CAyK1GlhM71Si6w6JGpkZjt4N.jpg,The Same River Twice,[],0,1,Robb Moss
5536,"['Comedy', 'Fantasy']",[],23522,/3fH8Md4Sjk1opX5YcBAUZDvM3v7.jpg,The Book of Life,"['Martin Donovan', 'P.J. Harvey', 'Thomas Jay Ryan', 'Miho Nikaido']",8,14,Hal Hartley
5537,"['Adventure', 'Science Fiction', 'Action']","['flying car', 'android', 'trailer park', 'shapeshifting', 'space marine', 'fighter pilot', 'games', 'alien', 'laser gun', '1980s', 'arcade game', 'universal translator']",11884,/an1H0DPADLDlEsiUy8vE9AWqrhm.jpg,The Last Starfighter,"['Lance Guest', 'Catherine Mary Stewart', 'Suzanne Snyder', 'Barbara Bosson']",16,7,Nick Castle
5538,"['Action', 'Adventure', 'Fantasy']","['dual identity', ""love of one's life"", 'pizza boy', 'marvel comic', 'sequel', 'superhero', 'doctor', 'scientist', 'tentacle', 'death', 'super villain']",558,/qtBFrsEQ4oXW8sKvRxkKnYuPLg.jpg,Spider-Man 2,"['Tobey Maguire', 'Kirsten Dunst', 'James Franco', 'Alfred Molina']",76,128,Sam Raimi
5539,"['Drama', 'Romance']","['paris', 'journalist', 'dialogue', 'talking', 'soulmates', 'walking', 'bookshop', ""love of one's life"", 'author']",80,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,Before Sunset,"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff', 'Louise Lemoine Torrès']",10,15,Richard Linklater
5540,"['Adventure', 'War', 'History']","['merlin', 'king arthur', 'sir lancelot', 'guinevere']",9477,/kKHayVkXaF3EZDx0ybkaWypJECJ.jpg,King Arthur,"['Clive Owen', 'Ioan Gruffudd', 'Keira Knightley', 'Mads Mikkelsen']",26,131,Antoine Fuqua
5541,['Comedy'],"['journalism', 'sexism', 'ladder', 'panda', 'tv show in film', 'mustache', 'misogynist', 'newsroom', 'teleprompter', 'gang warfare', 'aftercreditsstinger', 'duringcreditsstinger', 'news spoof']",8699,/hafNeozn8Q4K6enP2ux5MTMCHjH.jpg,Anchorman: The Legend of Ron Burgundy,"['Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'David Koechner']",20,8,Adam McKay
5542,"['Comedy', 'Family']","['high school', 'scavenger hunt', 'teenage crush', 'slumber party', 'teenager', 'teen comedy']",9893,/zpg20Cc2MbQWySSaec19h06vEWc.jpg,Sleepover,"['Alexa PenaVega', 'Mika Boorem', 'Jane Lynch', 'Sara Paxton']",21,30,Joe Nussbaum
5543,['Comedy'],"['jealousy', 'cinderella', 'work', 'step mother', 'high school', 'school party', 'orphan', 'teenager', 'disguise', 'american football player', 'teenage romance', 'step sister', 'modern fairy tale']",11247,/lzIjehNqNCFOuCRT9xJ2FYf1WPS.jpg,A Cinderella Story,"['Hilary Duff', 'Jennifer Coolidge', 'Chad Michael Murray', 'Dan Byrd']",67,31,Mark Rosman
5544,"['Action', 'Science Fiction']","['suicide', 'artificial intelligence', 'man vs machine', 'chicago', 'based on novel', 'hero', 'future', 'law', 'dystopia', 'police', 'murder', 'robot', '3d', 'humanoid robot']",2048,/2mkFzf168xJrV6Leqq0bjqOlJCK.jpg,"I, Robot","['Will Smith', 'Bridget Moynahan', 'Alan Tudyk', 'James Cromwell']",21,138,Alex Proyas
5545,"['Drama', 'Thriller', 'Crime']","['individual', 'new york', 'adolescence', 'colombia', 'drug traffic', 'cocaine', 'drug crime', 'illegal immigration', 'maquiladora', 'airplane', 'bravery', 'teacher', 'pregnancy', 'self esteem']",436,/s9xK1tr8e6nFv8mxNpqZcOHEOnh.jpg,Maria Full of Grace,"['Catalina Sandino Moreno', 'Guilied Lopez', 'Yenny Paola Vega', 'John Álex Toro']",16,55,Joshua Marston
5546,"['Drama', 'History']","['irish', 'sailor', 'actor']",43004,/v9GquaDG8RJvDanFCIMX2udp543.jpg,Long Day's Journey Into Night,"['Katharine Hepburn', 'Ralph Richardson', 'Jason Robards', 'Dean Stockwell']",5,2,Sidney Lumet
5547,"['Adventure', 'Action', 'Romance']","['knight', 'king arthur', 'duel', 'swashbuckler']",65994,/vCxzFlX3cDOqtZjyQUFOkiYXmCa.jpg,Prince Valiant,"['James Mason', 'Janet Leigh', 'Robert Wagner', 'Debra Paget']",12,7,Henry Hathaway
5548,"['Crime', 'Drama']","['prison', 'taxi driver', 'court', 'jurist', 'murder', 'lawyer', 'warsaw']",10754,/kFziK01ApPmR2amojPbYlenZXdh.jpg,A Short Film About Killing,"['Mirosław Baka', 'Jerzy Zass', 'Aleksander Bednarz', 'Jan Tesarz']",20,20,Krzysztof Kieślowski
5549,"['Action', 'Drama', 'Western', 'Romance']","['mixed race child', 'seamstress', 'hanging posse', 'two guns belt']",30054,/bcaksolkc8cox05ERQpkeRCj04W.jpg,The Tin Star,"['Henry Fonda', 'Anthony Perkins', 'Betsy Palmer', 'Michel Ray']",17,11,Anthony Mann
5550,"['History', 'Western', 'Adventure']","['river', 'settler', 'caravan', 'epic', 'frontier', 'outlaw', 'native american', 'colonisation', 'family', 'riverboat']",11897,/ixbhzvECnuqCBYnF9J1mfVfLCPF.jpg,How the West Was Won,"['Carroll Baker', 'Lee J. Cobb', 'Henry Fonda', 'Carolyn Jones']",23,15,John Ford
5551,"['Action', 'Drama', 'Thriller']","['berlin', 'assassin', 'based on novel', 'amnesia', 'sniper', 'lie', 'sequel', 'suspense', 'on the run', 'shootout', 'espionage', 'violence', 'foot chase', 'car chase', 'exploding house', 'though guy', 'one against many', 'rail car', 'dark past', 'moscow', 'hand to hand combat']",2502,/jXwZgmqOtsqsXuB9oGhocOAegCM.jpg,The Bourne Supremacy,"['Matt Damon', 'Franka Potente', 'Brian Cox', 'Julia Stiles']",46,160,Paul Greengrass
5552,"['Action', 'Crime']","['white russian', 'sex', 'dc comics', 'beauty', 'sexism', 'basketball', 'superheroine', 'female protagonist', 'evil corporation', 'catwoman', 'masked superhero', 'cat lady']",314,/3E1XPZ2lZmL4lJV1KSUi1jaSx3w.jpg,Catwoman,"['Halle Berry', 'Benjamin Bratt', 'Sharon Stone', 'Lambert Wilson']",58,162,Pitof
5553,"['Romance', 'Drama']","['gay', 'aids', 'based on novel', 'art house', 'tantrum', 'bisexual', 'lgbt']",18923,/epJqoVaNHGUjFZxoqlY8MoO9yot.jpg,A Home at the End of the World,"['Colin Farrell', 'Dallas Roberts', 'Robin Wright', 'Sissy Spacek']",9,3,Michael Mayer
5554,"['Crime', 'Drama', 'Horror', 'Thriller']","['hypnosis', 'victim', 'delinquent', 'nervenklinik', 'independent film', 'doctor', 'crime', 'criminal']",12206,/ngtA1Iqr0Hve70J8WLxa3RaMb1a.jpg,The Testament of Dr. Mabuse,"['Rudolf Klein-Rogge', 'Oscar Beregi Sr.', 'Paul Bernd', 'Henry Pleß']",29,11,Fritz Lang
5555,['Drama'],['angel'],75046,/q2IBm2FaIhbN8xbgTY3ELI5drOv.jpg,Battle Hymn,"['Rock Hudson', 'Anna Kashfi', 'Dan Duryea', 'Don DeFore']",20,3,Douglas Sirk
5556,"['Action', 'Adventure', 'Drama', 'History', 'Thriller', 'War']","['submarine', 'world war ii', 'u.s. navy']",15876,/8bmK6JpkMBI5CHiOY5GeOq29mUL.jpg,The Enemy Below,"['Robert Mitchum', 'Curd Jürgens', 'Theodore Bikel', 'Russell Collins']",8,14,Dick Powell
5557,"['Thriller', 'Drama', 'War']","['prison', 'nazis', 'rope', 'escape', 'religion', 'escaped convict', 'spoon', 'train']",15244,/7f8ROxooI3fn85CVqIG5QwPFsdE.jpg,A Man Escaped,"['François Leterrier', 'Charles Le Clainche', 'Maurice Beerblock', 'Roland Monod']",12,10,Robert Bresson
5558,"['Comedy', 'Drama', 'Thriller']",[],20876,/waWvE9BkIpCp074A3R3NAC0Rcaq.jpg,A Shock to the System,"['Michael Caine', 'Elizabeth McGovern', 'Swoosie Kurtz', 'Peter Riegert']",14,5,Jan Egleson
5559,"['Comedy', 'Drama', 'Fantasy', 'Science Fiction']","['world war ii', 'future', 'time travel', 'dresden', 'pilgrim', 'alien', 'optometrist']",24559,/8PB2clt4loAdlsB6ry8dE1TEhge.jpg,Slaughterhouse-Five,"['Michael Sacks', 'Ron Leibman', 'Eugene Roche', 'Sharon Gans']",21,12,George Roy Hill
5560,"['Comedy', 'Romance']","['playboy', 'teenager']",27437,/64ovz1mw2sdjf8y6o9vqyYZiYk5.jpg,The Bachelor and the Bobby-Soxer,"['Cary Grant', 'Myrna Loy', 'Shirley Temple', 'Rudy Vallee']",31,4,Irving Reis
5561,['Drama'],[],259389,/nN5YGCs2snYu3lcBvX216MrVWG.jpg,Dancing in September,"['Nicole Ari Parker', 'Isaiah Washington', 'Vicellous Reon Shannon', 'Jay Underwood']",12,13,Reggie Rock Bythewood
5562,"['Action', 'Adventure', 'War']","['japan', 'world war ii', 'war strategy', 'war']",22871,/5la2xjLbRHfaqMTO2QyvN1sQYHD.jpg,Destination Tokyo,"['Cary Grant', 'Alan Hale', 'John Garfield', 'John Ridgely']",15,17,Delmer Daves
5563,"['Comedy', 'Romance', 'Family']",['reference to ed mcmahon'],27307,/9cKFRvbKJDCniaKFljx6wTlQNTw.jpg,How I Got Into College,"['Anthony Edwards', 'Corey Parker', 'Lara Flynn Boyle', 'Finn Carter']",35,5,Savage Steve Holland
5564,"['Comedy', 'Romance']",['home ownership'],32294,/wQsGbYc6b9Vg7A6jp3hs2xvy21N.jpg,Mr. Blandings Builds His Dream House,"['Cary Grant', 'Myrna Loy', 'Melvyn Douglas', 'Reginald Denny']",15,15,H. C. Potter
5565,"['Comedy', 'Romance']","['jealousy', 'judge', 'shipwreck', 'marriage', 'presumed dead', 'deserted island']",41463,/gBROqlW1fwFSQPP1iHwBuKvpaWS.jpg,My Favorite Wife,"['Cary Grant', 'Randolph Scott', 'Irene Dunne', 'Gail Patrick']",38,14,Garson Kanin
5566,"['Fantasy', 'Adventure', 'Family']","['flying car', 'musical', 'little girl', 'freckles']",19051,/gpeTAzSW4RsxSKa4Zo2xvf9lQ9Q.jpg,The New Adventures of Pippi Longstocking,"['Tami Erin', 'David Seaman', 'Cory Crow', 'Eileen Brennan']",13,15,Ken Annakin
5567,['Drama'],['asylum'],62694,/wLO2TVjM4UUQUwOq7RqfS8PCdMC.jpg,The Snake Pit,"['Olivia de Havilland', 'Mark Stevens', 'Leo Genn', 'Celeste Holm']",33,10,Anatole Litvak
5568,['Comedy'],"['slum', 'riches']",53287,/j6RwICbhgd4Qi64PTqKW3QhrOhi.jpg,The Super,"['Joe Pesci', 'Vincent Gardenia', 'Madolyn Smith Osborne', 'Stacey Travis']",12,12,Rod Daniel
5569,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']","['god', 'male female relationship']",32644,/iHlsJ79gYOpAIaOJJg3ayEGVisI.jpg,Two of a Kind,"['John Travolta', 'Olivia Newton-John', 'Charles Durning', 'Oliver Reed']",12,4,John Herzfeld
5570,['Drama'],"['civil war', 'sicily', 'pastor', 'country estate', 'monarchy', 'arranged marriage', 'power', 'ambition', 'officer', 'power takeover', 'political instability', 'palermo', 'bourbon', 'naples', 'opportunist', 'plan', 'praise', 'war', 'decadence']",1040,/suzpV7qrrFwo1qlnDwCn5ve1bxN.jpg,The Leopard,"['Burt Lancaster', 'Alain Delon', 'Claudia Cardinale', 'Paolo Stoppa']",12,12,Luchino Visconti
5571,"['Comedy', 'Drama', 'Romance']","['jewish', 'couple']",42604,/rQRjiS8v2Jld9UkfjoNpSYWpLY4.jpg,"Goodbye, Columbus","['Richard Benjamin', 'Ali MacGraw', 'Jack Klugman', 'Nan Martin']",10,3,Larry Peerce
5572,"['Drama', 'Thriller']","['impotence', 'career woman', 'hollywood', 'movie star']",5122,/wyYBy8Wwj0myEsGi1x0zPKuXzep.jpg,The Day of the Locust,"['Donald Sutherland', 'Karen Black', 'Burgess Meredith', 'William Atherton']",11,12,John Schlesinger
5573,"['Action', 'Comedy', 'Drama', 'History']","['japan', 'scotland', 'traitor', 'freight train', 'railway car', 'teacher', 'jungle', 'corporal punishment', 'bushido']",1783,/r7MNAYQFSIJT7LjQxq27U1IHOoS.jpg,To End All Wars,"['Ciarán McMenamin', 'Robert Carlyle', 'Kiefer Sutherland', 'Sakae Kimura']",15,25,David L. Cunningham
5574,"['Action', 'Family', 'Fantasy', 'Science Fiction']","['world war i', 'time travel', 'twin brother', 'fighter ace']",22976,/86xzclnxQn6BnyQrquwvug9m18p.jpg,Biggles,"['Neil Dickson', 'Alex Hyde-White', 'Fiona Hutchison', 'Peter Cushing']",11,8,John Hough
5575,"['Drama', 'Romance']","['based on novel', 'artist', 'hong kong']",45608,/A3YOx2brOBufNKR3sshLx8ZidjO.jpg,The World of Suzie Wong,"['William Holden', 'Sylvia Syms', 'Michael Wilding', 'Nancy Kwan']",6,10,Richard Quine
5576,"['Crime', 'Drama', 'Thriller']","['gun', 'classic noir', 'person running amok', 'film noir']",18671,/wQ6BBxBHjRxMN1Mu5yFbu3Le48N.jpg,Gun Crazy,"['Peggy Cummins', 'John Dall', 'Berry Kroeger', 'Morris Carnovsky']",15,13,Joseph H. Lewis
5577,"['Crime', 'Drama']","['gambling', 'transporter', 'boxer', 'boxing match', 'sport', 'classic noir', 'gritty']",17218,/AkXrPX8P3Qvde74JAU1xH6nhiMe.jpg,The Set-Up,"['Robert Ryan', 'Audrey Totter', 'George Tobias', 'Alan Baxter']",13,16,Robert Wise
5578,['Documentary'],['woman director'],41316,/mD9kztoiXV1M4gMJzVl7LkKttJJ.jpg,Unprecedented: The 2000 Presidential Election,[],0,2,Richard Ray Perez
5579,['Drama'],"['edinburgh', 'eccentric', 'teacher', 'school']",5179,/203kvF6DlEviIEfsft7Mg5wRHWW.jpg,The Prime of Miss Jean Brodie,"['Maggie Smith', 'Robert Stephens', 'Pamela Franklin', 'Celia Johnson']",12,4,Ronald Neame
5580,"['Fantasy', 'Drama', 'Thriller', 'Science Fiction', 'Mystery', 'Family']",[],15081,/yQk7hozRA85QCJFBbjlZ024oLEI.jpg,The Three Lives of Thomasina,"['Patrick McGoohan', 'Susan Hampshire', 'Karen Dotrice', 'Laurence Naismith']",5,10,Don Chaffey
5581,"['Music', 'Family']",[],64877,/myIPpW0J3hcRZCmtWGvkVb3mcen.jpg,"The One and Only, Genuine, Original Family Band","['Goldie Hawn', 'Kurt Russell', 'Walter Brennan', 'Buddy Ebsen']",7,2,Michael O'Herlihy
5582,"['Crime', 'Drama', 'Mystery', 'Thriller']","['cat', 'paranoia', 'hitman', 'propaganda', 'police', 'femme fatale', 'conspiracy', 'train', 'hired killer', 'police officer shot', 'police shootout', 'film noir', 'murder mystery']",16703,/bUNCTruBHQL8mg2BGM44u2eSeeI.jpg,This Gun for Hire,"['Veronica Lake', 'Robert Preston', 'Laird Cregar', 'Alan Ladd']",65,26,Frank Tuttle
5583,"['Crime', 'Drama', 'Mystery', 'Thriller']","['falsely accused', 'film noir']",20298,/gSpQ7iTM8P3VIW8vlrvtmYBPjap.jpg,Black Angel,"['Dan Duryea', 'June Vincent', 'Peter Lorre', 'Broderick Crawford']",12,3,Roy William Neill
5584,"['Crime', 'Drama', 'Mystery', 'Thriller']","['clock', 'magazine', 'publisher', 'film noir']",19974,/gHpZSDEwXtpzDY2z2oNitYo3lQV.jpg,The Big Clock,"['Ray Milland', 'Charles Laughton', ""Maureen O'Sullivan"", 'George Macready']",21,3,John Farrow
5585,"['Crime', 'Drama']","['armored car', 'classic noir', 'film noir']",22112,/hM33pnaWkL4sxmQ7gxzjZ2S5uPa.jpg,Criss Cross,"['Burt Lancaster', 'Yvonne De Carlo', 'Dan Duryea', 'Stephen McNally']",19,12,Robert Siodmak
5586,"['Drama', 'Thriller']","['library', 'spy', 'cold war', 'communist', 'iron curtain', 'cynicism', 'grocer', 'atheist', 'whiskey', 'tribunal', 'love affair', 'double cross', 'alcoholic', 'gay man', 'filing', 'credit']",13580,/gOZcwxEZhbrnLPXEsvgQmigVXpq.jpg,The Spy Who Came in from the Cold,"['Richard Burton', 'Claire Bloom', 'Oskar Werner', 'Sam Wanamaker']",21,18,Martin Ritt
5587,"['History', 'Adventure', 'Comedy', 'Drama']","['canada', 'road trip', 'easter', 'independent film', 'rock band']",41940,/AhounfkD73JySGv7ajIZj33OIWw.jpg,Roadkill,"['Valerie Buhagiar', 'Gerry Quigley', 'Larry Hudson', 'Bruce McDonald']",15,12,Bruce McDonald
5588,"['Comedy', 'Drama', 'Foreign']",[],14652,/oKcnGc3XLycoehE5M30WzrHEOLc.jpg,Bon voyage,"['Grégori Derangère', 'Gérard Depardieu', 'Isabelle Adjani', 'Virginie Ledoyen']",9,3,Jean-Paul Rappeneau
5589,"['Drama', 'Thriller', 'Mystery']","['senator', 'gulf war', 'canoe', 'kuwait', 'conspiracy', 'war hero', 'u.s. congress', 'implant']",14462,/7gZZ6Qk2TZf4bEXHYbBEFlH8emJ.jpg,The Manchurian Candidate,"['Denzel Washington', 'Meryl Streep', 'Liev Schreiber', 'Jon Voight']",29,97,Jonathan Demme
5590,"['Drama', 'Mystery', 'Thriller']","['secret', 'forest', 'rural setting', 'blindness', 'courtship', 'mentally handicapped man', 'human nature', 'aura', 'romantic', 'village council']",6947,/v7UvYtKfIVaHLaHwVgfalyrK7Ho.jpg,The Village,"['Bryce Dallas Howard', 'Joaquin Phoenix', 'Adrien Brody', 'William Hurt']",16,121,M. Night Shyamalan
5591,"['Comedy', 'Drama', 'Romance']","['new jersey', 'paraplegic', 'loss of mother', 'expensive restaurant', 'pop culture', 'ecstasy', 'strangeness', 'epilepsy', 'lethargy', 'answering machine', 'difficult childhood', 'unsociability', 'single', 'marijuana', 'los angeles', 'psychiatrist', 'grave digger']",401,/u7IASCZ02Q94SYklSIR2609inis.jpg,Garden State,"['Zach Braff', 'Natalie Portman', 'Ian Holm', 'Peter Sarsgaard']",37,22,Zach Braff
5592,['Drama'],"['marriage proposal', 'independent film', 'post world war ii']",50247,/qTQIdbDsNBUGJcpDwSzudAkqXJB.jpg,Early Summer,"['Setsuko Hara', 'Chishu Ryu', 'Kuniko Miyake', 'Ichirô Sugai']",9,14,Yasujirō Ozu
5593,"['Comedy', 'Drama', 'Foreign', 'Science Fiction']","['dystopia', 'revenge', 'wedding']",23750,/8AFwi9useLKeN1x6jdO7faevCd1.jpg,Revengers Tragedy,"['Christopher Eccleston', 'Eddie Izzard', 'Derek Jacobi', 'Diana Quick']",26,2,Alex Cox
5594,"['Adventure', 'Animation', 'Drama', 'Action', 'Foreign']",[],23305,/9GlrmbZO7VGyqhaSR1utinRJz3L.jpg,The Warrior,"['Irrfan Khan', 'Puru Chibber', 'Aino Annuddin', 'Manoj Mishra']",28,3,Asif Kapadia
5595,"['Adventure', 'Animation', 'Drama', 'Action', 'Foreign']",[],23305,/9GlrmbZO7VGyqhaSR1utinRJz3L.jpg,The Warrior,"['Irrfan Khan', 'Puru Chibber', 'Aino Annuddin', 'Manoj Mishra']",28,3,Asif Kapadia
5596,"['Adventure', 'Animation', 'Drama', 'Action', 'Foreign']",[],23305,/9GlrmbZO7VGyqhaSR1utinRJz3L.jpg,The Warrior,"['Irrfan Khan', 'Puru Chibber', 'Aino Annuddin', 'Manoj Mishra']",28,3,Asif Kapadia
5597,"['Adventure', 'Animation', 'Drama', 'Action', 'Foreign']",[],23305,/9GlrmbZO7VGyqhaSR1utinRJz3L.jpg,The Warrior,"['Irrfan Khan', 'Puru Chibber', 'Aino Annuddin', 'Manoj Mishra']",28,3,Asif Kapadia
5598,"['Adventure', 'Animation', 'Drama', 'Action', 'Foreign']",[],23305,/9GlrmbZO7VGyqhaSR1utinRJz3L.jpg,The Warrior,"['Irrfan Khan', 'Puru Chibber', 'Aino Annuddin', 'Manoj Mishra']",28,3,Asif Kapadia
